huc8,tnmid,metasourceid,sourcedatadesc,sourceoriginator,loaddate,areaacres,areasqkm,states,name,globalid,shape_Length,shape_Area,__index_level_0__,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15020007,{A5EB5183-0974-4FE2-8E19-9567A7C18416},,,,2012-06-11 07:54:57,714059.04,2889.7,AZ,Lower Puerco,{3B10AB03-A03F-40C7-AFEB-15CD4D25AD20},2.953769970068565,0.28562205747857244,1029,236.18011,379.5518,370.2427,299.28012,308.01596,158.07785,274.89096,306.08463,271.48386,106.32984,225.10783,167.34245,186.62506,168.20265,285.02393,147.19672,186.90121,168.6755,96.382256,173.64262,243.14633,144.9232,144.34393,205.06944,342.76685,228.72401,159.9073,123.01874,166.75752,190.60287
15020008,{FCA98776-0952-4802-A5FF-5AA004EC43E2},{6533DEBE-58F5-4F30-A034-1EF63D925AD8},,U.S. Geological Survey,2023-04-07 10:01:18,1621354.39,6561.39,AZ,Middle Little Colorado,{5E15D476-D514-4314-B066-9ABDB5BAFE8A},8.61464238436843,0.6471142452655133,1030,266.73517,407.634,376.1555,283.2288,314.99976,228.4178,273.00745,321.91876,351.40372,158.32967,321.33328,154.39487,240.87666,243.13698,379.96667,205.8456,239.17415,286.8471,198.51756,288.84198,282.83215,285.15356,308.9431,318.1958,362.94354,271.37585,239.64166,140.96277,230.81279,226.95316
15020009,{AC3C6BC9-811A-445A-9F3D-54AA17CAEB33},,,,2012-06-11 07:54:57,520564.53,2106.65,AZ,Leroux Wash,{1535334A-B6D1-4919-BB72-E534C345D5E2},3.2237481512590684,0.20881419826773923,1031,220.79161,380.25992,366.47336,258.929,315.53467,156.03134,299.99503,298.80933,339.9088,138.49481,246.2318,165.50513,211.68591,190.63254,301.16907,175.53398,214.84796,178.64093,122.75989,185.25757,260.7658,160.41324,186.25346,225.55946,351.664,237.85892,188.95134,114.28036,177.43642,207.57167
15020010,{088F98F6-B391-406C-A224-C5FE96639ABE},,,,2021-01-21 14:27:21,524763.61,2123.64,AZ,Chevelon Canyon,{63856F05-CDB1-424A-A589-0592DD817A77},2.591537768426205,0.20857951196846952,1057,388.89505,550.75037,556.9359,399.15826,480.00687,364.75528,368.75842,416.41794,495.5474,265.60788,481.62372,219.62608,371.66025,339.18204,531.8098,329.29495,347.70016,480.88654,323.74924,392.0821,362.2163,335.11334,426.74142,355.61328,452.58585,315.911,342.192,196.83379,338.02075,314.99234
15020011,{CD1CD03C-0A49-439C-B46E-6FE4CFAD13CF},,,,2012-06-11 07:54:57,1073055.11,4342.5,AZ,Cottonwood Wash,{2F696549-C772-4D4B-8A89-76E7D904321B},4.947924379257356,0.4313767020508829,1058,178.51689,360.63925,323.96436,216.4715,296.9264,142.16652,256.00888,264.14923,346.5476,146.89,219.29602,139.21527,204.85056,205.60945,291.25168,171.75316,212.09822,159.45145,136.48267,180.37419,247.2647,156.72557,210.36337,219.55844,332.83868,215.50159,188.82336,92.66524,182.3497,202.29648
15020012,{86A4B262-022D-451E-9133-FB4180E76851},,,,2012-06-11 07:54:57,468403.69,1895.56,AZ,Corn-Oraibi,{388CB9E4-8455-49D3-9907-84E1CA0AFAD8},4.264915805148639,0.18950366813806283,1059,161.64957,322.38364,288.93668,208.22021,237.15443,119.9757,283.2648,248.28667,311.61255,122.33902,170.6655,121.00251,138.72523,241.16652,303.4449,181.74011,194.05821,179.1525,154.18262,225.90842,271.2274,217.0098,287.237,220.54433,354.7487,203.35504,198.59213,78.17717,200.3423,140.88765
15020013,{C1B50806-1D44-405F-BBEA-3CB124F60585},{6533DEBE-58F5-4F30-A034-1EF63D925AD8},,U.S. Geological Survey,2023-04-07 10:01:18,734530.6,2972.54,AZ,Polacca Wash,{62B4C353-50CF-4D7A-B80A-B79ADEBECD18},4.189970070979458,0.2967696735569494,1060,143.56563,316.45306,274.2143,180.65367,230.07132,112.382576,252.28471,221.49773,302.92328,125.22666,149.95134,105.19337,150.41884,226.27824,267.12088,175.88644,177.85983,142.72214,135.49463,198.11595,243.85635,186.04965,255.19537,199.47966,314.89957,178.46773,184.38356,81.04175,178.70007,145.2691
15020014,{0B10F4B7-AB8D-46C1-8343-18C4CF75FC25},,,,2012-06-11 07:54:57,601082.03,2432.49,AZ,Jadito Wash,{B629A117-EDCD-400A-96E3-4DF0929642B1},3.152325640602333,0.2417271078611625,1061,138.51653,342.39566,287.63516,180.5581,229.3726,134.29189,198.45238,230.53273,279.37076,114.54903,152.07861,106.42888,164.04613,192.25372,268.05075,155.79324,155.46353,121.1696,115.003494,176.79619,227.0868,185.0529,225.3438,225.6903,320.6737,162.05069,170.54532,72.85376,158.50021,153.79634
15020016,{88FE847E-5113-4BD6-B0D7-01276C2C98F2},,,,2021-01-21 14:27:22,1532502.14,6201.82,AZ,Lower Little Colorado,{4395809C-20FC-46F4-AAB6-C9E8F2FF7D93},5.053386980423159,0.6180831695750886,1062,180.51784,313.22263,342.84155,249.14394,284.88333,158.25436,322.4283,316.0373,345.72687,142.52121,243.6996,153.8646,210.56831,226.18237,381.31833,231.09149,224.3994,232.47995,179.71492,257.5779,322.99008,273.58502,323.85168,247.23434,338.5406,251.06299,229.6897,148.89551,208.11646,176.63641
15020017,{5D23221D-C617-42F3-81DB-99482956B1CA},,,,2012-06-11 07:54:57,524253.47,2121.58,AZ,Dinnebito Wash,{EF904DCB-B568-4651-8CCE-858EFF0F22E9},4.480131491405651,0.21182217436450393,1063,136.0916,269.6468,277.71198,203.90518,209.28128,114.09264,257.96628,255.72537,284.3808,118.77176,176.70229,123.53458,126.86933,210.64255,286.9931,173.2856,184.03468,176.47481,143.31425,207.72118,261.8748,219.31284,282.48892,209.9662,313.47348,182.81752,183.21475,65.59355,166.73859,132.6474
